Ref,CensusYear,Category,Region,RegionName,Grade,GradeName,Age,Total,Male,Female
413,2014,Orphans,12,Erongo,202,Grade  2,7,16,8,8
414,2014,Orphans,12,Erongo,202,Grade  2,8,103,49,54
415,2014,Orphans,12,Erongo,202,Grade  2,9,58,34,24
416,2014,Orphans,12,Erongo,203,Grade  3,10,68,32,36
417,2014,Orphans,12,Erongo,205,Grade  5,10,17,6,11
418,2015,Orphans,12,Erongo,422,Special Grade 12,22,1,1,0
419,2014,Orphans,12,Erongo,100,Pre-Primary,9,1,1,0
420,2014,Orphans,12,Erongo,204,Grade  4,16,2,1,1
421,2014,Orphans,12,Erongo,204,Grade  4,15,3,3,0
422,2014,Orphans,12,Erongo,204,Grade  4,14,3,1,2
423,2014,Orphans,12,Erongo,204,Grade  4,13,7,2,5
424,2014,Orphans,12,Erongo,203,Grade  3,11,15,6,9
425,2014,Orphans,12,Erongo,204,Grade  4,12,21,11,10
426,2014,Orphans,12,Erongo,203,Grade  3,12,4,4,0
427,2014,Orphans,12,Erongo,204,Grade  4,11,77,52,25
428,2014,Orphans,12,Erongo,204,Grade  4,10,124,60,64
429,2014,Orphans,12,Erongo,203,Grade  3,9,112,55,57
430,2014,Orphans,12,Erongo,203,Grade  3,8,19,7,12
431,2014,Orphans,12,Erongo,203,Grade  3,14,1,0,1
432,2014,Orphans,12,Erongo,204,Grade  4,9,15,4,11
433,2015,Orphans,12,Erongo,420,Special Grade 10,20,1,0,1
434,2015,Orphans,12,Erongo,420,Special Grade 10,18,3,2,1
435,2015,Orphans,13,Hardap,100,Pre-Primary,7,1,0,1
436,2015,Orphans,13,Hardap,202,Grade  2,10,20,10,10
437,2015,Orphans,13,Hardap,201,Grade  1,9,14,1,13
438,2015,Orphans,13,Hardap,201,Grade  1,8,34,13,21
439,2015,Orphans,13,Hardap,201,Grade  1,7,134,74,60
440,2015,Orphans,13,Hardap,201,Grade  1,6,21,8,13
441,2015,Orphans,13,Hardap,201,Grade  1,14,1,1,0
442,2015,Orphans,13,Hardap,401,Special Education Class,9,5,3,2
443,2015,Orphans,13,Hardap,201,Grade  1,10,1,0,1
444,2015,Orphans,13,Hardap,202,Grade  2,13,5,1,4
445,2015,Orphans,13,Hardap,100,Pre-Primary,6,46,16,30
446,2015,Orphans,13,Hardap,100,Pre-Primary,5,19,12,7
447,2014,Orphans,13,Hardap,209,Grade  9,17,53,18,35
448,2015,Orphans,13,Hardap,201,Grade  1,13,1,1,0
449,2015,Orphans,13,Hardap,203,Grade  3,13,5,3,2
450,2015,Orphans,13,Hardap,204,Grade  4,14,6,3,3
451,2015,Orphans,13,Hardap,204,Grade  4,13,15,11,4
452,2015,Orphans,13,Hardap,204,Grade  4,12,37,20,17
453,2015,Orphans,13,Hardap,204,Grade  4,11,86,49,37
454,2015,Orphans,13,Hardap,204,Grade  4,10,88,36,52
455,2015,Orphans,13,Hardap,203,Grade  3,9,112,48,64
456,2015,Orphans,13,Hardap,202,Grade  2,11,13,7,6
457,2015,Orphans,13,Hardap,203,Grade  3,14,1,0,1
458,2015,Orphans,13,Hardap,202,Grade  2,12,5,2,3
459,2015,Orphans,13,Hardap,203,Grade  3,12,11,5,6
460,2015,Orphans,13,Hardap,203,Grade  3,11,36,17,19
461,2015,Orphans,13,Hardap,203,Grade  3,10,87,46,41
462,2015,Orphans,13,Hardap,202,Grade  2,9,74,41,33
463,2015,Orphans,13,Hardap,202,Grade  2,8,104,48,56
464,2015,Orphans,13,Hardap,202,Grade  2,7,25,6,19
465,2015,Orphans,13,Hardap,203,Grade  3,8,20,8,12
466,2015,Orphans,13,Hardap,204,Grade  4,9,17,11,6
467,2015,Orphans,13,Hardap,210,Grade 10,17,65,32,33
468,2015,Orphans,13,Hardap,211,Grade 11,19,6,4,2
469,2015,Orphans,13,Hardap,211,Grade 11,18,31,14,17
470,2015,Orphans,13,Hardap,211,Grade 11,17,46,15,31
471,2015,Orphans,13,Hardap,211,Grade 11,16,12,3,9
472,2015,Orphans,13,Hardap,210,Grade 10,21,1,1,0
473,2015,Orphans,13,Hardap,210,Grade 10,20,3,1,2
474,2015,Orphans,13,Hardap,204,Grade  4,15,1,1,0
475,2015,Orphans,13,Hardap,210,Grade 10,18,49,19,30
476,2015,Orphans,13,Hardap,212,Grade 12,17,16,10,6
477,2015,Orphans,13,Hardap,210,Grade 10,16,54,24,30
478,2015,Orphans,13,Hardap,210,Grade 10,15,12,6,6
479,2015,Orphans,13,Hardap,209,Grade  9,21,1,0,1
480,2015,Orphans,13,Hardap,209,Grade  9,20,2,2,0
481,2015,Orphans,13,Hardap,209,Grade  9,19,16,11,5
482,2015,Orphans,13,Hardap,209,Grade  9,18,32,20,12
483,2015,Orphans,13,Hardap,210,Grade 10,19,10,5,5
484,2015,Orphans,13,Hardap,401,Special Education Class,12,4,2,2
485,2015,Orphans,13,Hardap,401,Special Education Class,8,4,3,1
486,2015,Orphans,13,Hardap,401,Special Education Class,7,2,1,1
487,2015,Orphans,13,Hardap,401,Special Education Class,19,1,0,1
488,2015,Orphans,13,Hardap,401,Special Education Class,18,5,2,3
489,2015,Orphans,13,Hardap,401,Special Education Class,16,4,1,3
490,2015,Orphans,13,Hardap,401,Special Education Class,15,1,0,1
491,2015,Orphans,13,Hardap,211,Grade 11,20,4,4,0
492,2015,Orphans,13,Hardap,401,Special Education Class,13,3,1,2
493,2015,Orphans,13,Hardap,211,Grade 11,21,1,1,0
494,2015,Orphans,13,Hardap,401,Special Education Class,11,7,5,2
495,2015,Orphans,13,Hardap,401,Special Education Class,10,4,3,1
496,2015,Orphans,13,Hardap,212,Grade 12,21,4,2,2
497,2015,Orphans,13,Hardap,212,Grade 12,20,5,2,3
498,2015,Orphans,13,Hardap,212,Grade 12,19,14,9,5
499,2015,Orphans,13,Hardap,212,Grade 12,18,40,15,25
500,2015,Orphans,13,Hardap,209,Grade  9,15,95,36,59
501,2015,Orphans,13,Hardap,401,Special Education Class,14,4,1,3
502,2015,Orphans,13,Hardap,205,Grade  5,16,3,1,2
503,2015,Orphans,13,Hardap,209,Grade  9,17,52,25,27
504,2015,Orphans,13,Hardap,206,Grade  6,15,38,20,18
505,2015,Orphans,13,Hardap,206,Grade  6,14,78,50,28
506,2015,Orphans,13,Hardap,206,Grade  6,13,82,42,40
507,2015,Orphans,13,Hardap,206,Grade  6,12,92,45,47
508,2015,Orphans,13,Hardap,206,Grade  6,11,18,5,13
509,2015,Orphans,13,Hardap,206,Grade  6,17,3,0,3
510,2015,Orphans,13,Hardap,205,Grade  5,17,1,0,1
511,2015,Orphans,13,Hardap,206,Grade  6,18,1,0,1
512,2015,Orphans,13,Hardap,205,Grade  5,15,18,11,7
513,2015,Orphans,13,Hardap,205,Grade  5,14,50,28,22
514,2015,Orphans,13,Hardap,205,Grade  5,13,74,41,33
515,2015,Orphans,13,Hardap,205,Grade  5,12,97,34,63
516,2015,Orphans,13,Hardap,205,Grade  5,11,107,52,55
517,2015,Orphans,13,Hardap,205,Grade  5,10,23,12,11
518,2015,Orphans,13,Hardap,206,Grade  6,10,1,1,0
519,2015,Orphans,13,Hardap,208,Grade  8,13,23,10,13
520,2015,Orphans,13,Hardap,204,Grade  4,16,2,2,0
521,2015,Orphans,13,Hardap,209,Grade  9,14,14,3,11
522,2015,Orphans,13,Hardap,209,Grade  9,13,1,0,1
523,2015,Orphans,13,Hardap,208,Grade  8,18,12,6,6
524,2015,Orphans,13,Hardap,208,Grade  8,17,43,27,16
525,2015,Orphans,13,Hardap,208,Grade  8,16,104,51,53
526,2015,Orphans,13,Hardap,206,Grade  6,16,14,9,5
527,2015,Orphans,13,Hardap,208,Grade  8,14,117,39,78
528,2015,Orphans,13,Hardap,209,Grade  9,16,82,42,40
529,2015,Orphans,13,Hardap,207,Grade  7,18,2,2,0
530,2015,Orphans,13,Hardap,207,Grade  7,17,6,3,3
531,2015,Orphans,13,Hardap,207,Grade  7,16,37,23,14
532,2015,Orphans,13,Hardap,207,Grade  7,15,55,24,31
533,2015,Orphans,13,Hardap,207,Grade  7,14,95,50,45
534,2015,Orphans,13,Hardap,207,Grade  7,13,105,56,49
535,2015,Orphans,13,Hardap,207,Grade  7,12,15,7,8
536,2015,Orphans,13,Hardap,208,Grade  8,15,131,61,70
537,2014,Orphans,13,Hardap,207,Grade  7,18,1,0,1
538,2014,Orphans,13,Hardap,206,Grade  6,17,1,1,0
539,2014,Orphans,13,Hardap,207,Grade  7,11,1,1,0
540,2014,Orphans,13,Hardap,207,Grade  7,12,22,9,13
541,2014,Orphans,13,Hardap,207,Grade  7,13,105,37,68
542,2014,Orphans,13,Hardap,207,Grade  7,14,99,38,61
543,2014,Orphans,13,Hardap,207,Grade  7,15,64,32,32
544,2014,Orphans,13,Hardap,204,Grade  4,12,57,34,23
545,2014,Orphans,13,Hardap,207,Grade  7,17,6,5,1
546,2014,Orphans,13,Hardap,206,Grade  6,14,61,33,28
547,2014,Orphans,13,Hardap,208,Grade  8,13,20,8,12
548,2014,Orphans,13,Hardap,208,Grade  8,14,120,44,76
549,2014,Orphans,13,Hardap,208,Grade  8,15,106,63,43
550,2014,Orphans,13,Hardap,208,Grade  8,16,86,41,45
551,2014,Orphans,13,Hardap,208,Grade  8,17,55,34,21
552,2014,Orphans,13,Hardap,208,Grade  8,18,15,10,5
553,2014,Orphans,13,Hardap,207,Grade  7,16,25,10,15
554,2014,Orphans,13,Hardap,205,Grade  5,14,43,23,20
555,2014,Orphans,13,Hardap,204,Grade  4,14,5,5,0
556,2014,Orphans,13,Hardap,204,Grade  4,15,4,3,1
557,2014,Orphans,13,Hardap,204,Grade  4,9,16,6,10
558,2014,Orphans,13,Hardap,205,Grade  5,10,19,6,13
559,2014,Orphans,13,Hardap,205,Grade  5,11,107,45,62
560,2014,Orphans,13,Hardap,206,Grade  6,16,9,7,2
561,2014,Orphans,13,Hardap,205,Grade  5,13,92,56,36
562,2014,Orphans,13,Hardap,206,Grade  6,15,43,22,21
563,2014,Orphans,13,Hardap,205,Grade  5,15,12,8,4
564,2014,Orphans,13,Hardap,205,Grade  5,16,2,1,1
565,2014,Orphans,13,Hardap,205,Grade  5,17,1,0,1
566,2014,Orphans,13,Hardap,206,Grade  6,11,20,10,10
567,2014,Orphans,13,Hardap,206,Grade  6,12,91,49,42
568,2014,Orphans,13,Hardap,206,Grade  6,13,101,58,43
569,2014,Orphans,13,Hardap,209,Grade  9,14,5,1,4
570,2014,Orphans,13,Hardap,205,Grade  5,12,101,55,46
571,2014,Orphans,13,Hardap,210,Grade 10,18,44,14,30
572,2014,Orphans,13,Hardap,208,Grade  8,19,4,2,2
573,2014,Orphans,13,Hardap,211,Grade 11,19,4,4,0
574,2014,Orphans,13,Hardap,211,Grade 11,18,18,12,6
575,2014,Orphans,13,Hardap,211,Grade 11,17,33,11,22
576,2014,Orphans,13,Hardap,211,Grade 11,16,16,9,7
577,2014,Orphans,13,Hardap,210,Grade 10,21,3,1,2
578,2014,Orphans,13,Hardap,211,Grade 11,21,1,0,1
579,2014,Orphans,13,Hardap,210,Grade 10,19,21,13,8
580,2014,Orphans,13,Hardap,212,Grade 12,17,2,1,1
581,2014,Orphans,13,Hardap,210,Grade 10,17,63,28,35
582,2014,Orphans,13,Hardap,210,Grade 10,16,69,26,43
583,2014,Orphans,13,Hardap,210,Grade 10,15,7,1,6
584,2014,Orphans,13,Hardap,209,Grade  9,21,1,1,0
585,2014,Orphans,13,Hardap,209,Grade  9,20,3,2,1
586,2014,Orphans,13,Hardap,209,Grade  9,19,9,3,6
587,2014,Orphans,13,Hardap,209,Grade  9,18,16,8,8
588,2014,Orphans,13,Hardap,210,Grade 10,20,6,1,5
589,2014,Orphans,13,Hardap,401,Special Education Class,12,2,1,1
590,2014,Orphans,13,Hardap,204,Grade  4,11,93,48,45
591,2014,Orphans,13,Hardap,209,Grade  9,15,50,20,30
592,2014,Orphans,13,Hardap,209,Grade  9,16,79,36,43
593,2014,Orphans,13,Hardap,401,Special Education Class,9,6,6,0
594,2014,Orphans,13,Hardap,401,Special Education Class,8,6,4,2
595,2014,Orphans,13,Hardap,401,Special Education Class,15,4,1,3
596,2014,Orphans,13,Hardap,211,Grade 11,20,1,0,1
597,2014,Orphans,13,Hardap,401,Special Education Class,13,2,1,1
598,2014,Orphans,13,Hardap,208,Grade  8,20,1,0,1
599,2014,Orphans,13,Hardap,401,Special Education Class,11,8,4,4
600,2014,Orphans,13,Hardap,401,Special Education Class,10,6,4,2
601,2014,Orphans,13,Hardap,212,Grade 12,9,3,1,2
602,2014,Orphans,13,Hardap,212,Grade 12,21,1,0,1
603,2014,Orphans,13,Hardap,212,Grade 12,20,6,1,5
604,2014,Orphans,13,Hardap,212,Grade 12,19,10,3,7
605,2014,Orphans,13,Hardap,212,Grade 12,18,14,4,10
606,2014,Orphans,13,Hardap,401,Special Education Class,14,1,0,1
607,2014,Orphans,13,Hardap,204,Grade  4,13,24,13,11
608,2014,Orphans,13,Hardap,203,Grade  3,11,21,13,8
609,2014,Orphans,13,Hardap,202,Grade  2,11,6,4,2
610,2014,Orphans,13,Hardap,202,Grade  2,12,3,0,3
611,2014,Orphans,13,Hardap,202,Grade  2,13,3,2,1
612,2014,Orphans,13,Hardap,202,Grade  2,7,28,18,10
613,2014,Orphans,13,Hardap,202,Grade  2,8,114,53,61
614,2014,Orphans,13,Hardap,201,Grade  1,9,12,7,5
615,2014,Orphans,13,Hardap,203,Grade  3,10,88,45,43
616,2014,Orphans,13,Hardap,201,Grade  1,8,68,33,35
617,2014,Orphans,13,Hardap,203,Grade  3,12,12,4,8
618,2014,Orphans,13,Hardap,203,Grade  3,13,7,3,4
619,2014,Orphans,13,Hardap,203,Grade  3,14,2,1,1
620,2014,Orphans,13,Hardap,203,Grade  3,15,2,1,1
621,2014,Orphans,13,Hardap,203,Grade  3,8,16,7,9
622,2014,Orphans,13,Hardap,203,Grade  3,9,104,48,56
623,2014,Orphans,13,Hardap,204,Grade  4,10,121,55,66
624,2014,Orphans,13,Hardap,202,Grade  2,9,65,27,38
625,2014,Orphans,13,Hardap,100,Pre-Primary,5,23,13,10
626,2014,Orphans,13,Hardap,202,Grade  2,10,23,11,12
627,2014,Orphans,13,Hardap,100,Pre-Primary,6,50,21,29
628,2014,Orphans,13,Hardap,100,Pre-Primary,7,3,2,1
629,2014,Orphans,13,Hardap,201,Grade  1,10,19,16,3
630,2014,Orphans,13,Hardap,201,Grade  1,11,4,2,2
631,2014,Orphans,13,Hardap,201,Grade  1,14,1,1,0
632,2014,Orphans,13,Hardap,201,Grade  1,6,28,14,14
633,2014,Orphans,13,Hardap,201,Grade  1,7,135,57,78
634,2015,Orphans,14,Kavango East,205,Grade  5,11,160,69,91
635,2015,Orphans,14,Kavango East,205,Grade  5,9,2,0,2
636,2015,Orphans,14,Kavango East,205,Grade  5,22,1,1,0
637,2015,Orphans,14,Kavango East,205,Grade  5,18,10,7,3
638,2015,Orphans,14,Kavango East,205,Grade  5,17,18,15,3
639,2015,Orphans,14,Kavango East,205,Grade  5,16,61,49,12
640,2015,Orphans,14,Kavango East,205,Grade  5,15,113,63,50
641,2015,Orphans,14,Kavango East,205,Grade  5,14,153,72,81
642,2015,Orphans,14,Kavango East,500,Handicapped,9,1,1,0
643,2015,Orphans,14,Kavango East,205,Grade  5,12,241,104,137
644,2015,Orphans,14,Kavango East,206,Grade  6,12,129,49,80
645,2015,Orphans,14,Kavango East,205,Grade  5,10,23,12,11
646,2015,Orphans,14,Kavango East,204,Grade  4,9,25,10,15
647,2015,Orphans,14,Kavango East,204,Grade  4,22,1,1,0
648,2015,Orphans,14,Kavango East,204,Grade  4,19,1,1,0
649,2015,Orphans,14,Kavango East,204,Grade  4,18,3,2,1
650,2015,Orphans,14,Kavango East,204,Grade  4,17,9,9,0
651,2015,Orphans,14,Kavango East,204,Grade  4,16,23,16,7
652,2015,Orphans,14,Kavango East,205,Grade  5,13,189,103,86
653,2014,Orphans,14,Kavango East,100,Pre-Primary,18,2,1,1
654,2015,Orphans,14,Kavango East,207,Grade  7,18,53,30,23
655,2015,Orphans,14,Kavango East,207,Grade  7,17,95,55,40
656,2015,Orphans,14,Kavango East,207,Grade  7,16,139,85,54
657,2015,Orphans,14,Kavango East,207,Grade  7,15,142,75,67
658,2015,Orphans,14,Kavango East,207,Grade  7,14,154,71,83
659,2015,Orphans,14,Kavango East,207,Grade  7,13,138,46,92
660,2015,Orphans,14,Kavango East,207,Grade  7,12,22,7,15
661,2015,Orphans,14,Kavango East,206,Grade  6,10,2,0,2
662,2015,Orphans,14,Kavango East,206,Grade  6,24,1,1,0
663,2015,Orphans,14,Kavango East,206,Grade  6,11,28,10,18
664,2015,Orphans,14,Kavango East,206,Grade  6,20,6,4,2
665,2015,Orphans,14,Kavango East,206,Grade  6,18,32,25,7
666,2015,Orphans,14,Kavango East,206,Grade  6,17,78,49,29
667,2015,Orphans,14,Kavango East,206,Grade  6,16,121,73,48
668,2015,Orphans,14,Kavango East,206,Grade  6,15,183,100,83
669,2015,Orphans,14,Kavango East,206,Grade  6,14,184,106,78
670,2015,Orphans,14,Kavango East,206,Grade  6,13,186,79,107
671,2015,Orphans,14,Kavango East,204,Grade  4,13,123,63,60
672,2015,Orphans,14,Kavango East,207,Grade  7,11,1,1,0
673,2015,Orphans,14,Kavango East,201,Grade  1,7,324,168,156
674,2015,Orphans,14,Kavango East,204,Grade  4,15,48,36,12
675,2015,Orphans,14,Kavango East,202,Grade  2,15,3,3,0
676,2015,Orphans,14,Kavango East,202,Grade  2,14,4,2,2
677,2015,Orphans,14,Kavango East,202,Grade  2,13,11,6,5
678,2015,Orphans,14,Kavango East,202,Grade  2,12,27,17,10
679,2015,Orphans,14,Kavango East,202,Grade  2,11,44,26,18
680,2015,Orphans,14,Kavango East,202,Grade  2,10,118,69,49
681,2015,Orphans,14,Kavango East,202,Grade  2,17,1,1,0
682,2015,Orphans,14,Kavango East,201,Grade  1,8,213,114,99
683,2015,Orphans,14,Kavango East,202,Grade  2,6,2,2,0
684,2015,Orphans,14,Kavango East,201,Grade  1,6,26,13,13
685,2015,Orphans,14,Kavango East,201,Grade  1,13,2,1,1
686,2015,Orphans,14,Kavango East,201,Grade  1,12,4,2,2
687,2015,Orphans,14,Kavango East,201,Grade  1,11,7,3,4
688,2015,Orphans,14,Kavango East,201,Grade  1,10,23,13,10
689,2015,Orphans,14,Kavango East,100,Pre-Primary,9,2,1,1
690,2015,Orphans,14,Kavango East,100,Pre-Primary,7,10,7,3
691,2015,Orphans,14,Kavango East,100,Pre-Primary,6,72,42,30
692,2015,Orphans,14,Kavango East,201,Grade  1,9,83,39,44
693,2015,Orphans,14,Kavango East,203,Grade  3,15,14,11,3
694,2015,Orphans,14,Kavango East,207,Grade  7,21,3,3,0
695,2015,Orphans,14,Kavango East,204,Grade  4,12,174,90,84
696,2015,Orphans,14,Kavango East,204,Grade  4,11,190,104,86
697,2015,Orphans,14,Kavango East,204,Grade  4,10,149,62,87
698,2015,Orphans,14,Kavango East,203,Grade  3,9,217,103,114
699,2015,Orphans,14,Kavango East,203,Grade  3,8,21,12,9
700,2015,Orphans,14,Kavango East,203,Grade  3,7,4,2,2
701,2015,Orphans,14,Kavango East,202,Grade  2,16,1,1,0
702,2015,Orphans,14,Kavango East,203,Grade  3,16,6,5,1
703,2015,Orphans,14,Kavango East,204,Grade  4,14,59,38,21
704,2015,Orphans,14,Kavango East,203,Grade  3,14,30,20,10
705,2015,Orphans,14,Kavango East,203,Grade  3,13,41,27,14
706,2015,Orphans,14,Kavango East,203,Grade  3,12,85,56,29
707,2015,Orphans,14,Kavango East,203,Grade  3,11,143,86,57
708,2015,Orphans,14,Kavango East,203,Grade  3,10,228,117,111
709,2015,Orphans,14,Kavango East,202,Grade  2,9,189,94,95
710,2015,Orphans,14,Kavango East,202,Grade  2,8,203,97,106
711,2015,Orphans,14,Kavango East,202,Grade  2,7,30,12,18
712,2015,Orphans,14,Kavango East,203,Grade  3,18,1,1,0
713,2015,Orphans,14,Kavango East,211,Grade 11,24,1,0,1
714,2015,Orphans,14,Kavango East,211,Grade 11,15,3,1,2
715,2015,Orphans,14,Kavango East,212,Grade 12,23,7,6,1
716,2015,Orphans,14,Kavango East,212,Grade 12,22,17,11,6
717,2015,Orphans,14,Kavango East,212,Grade 12,21,27,17,10
718,2015,Orphans,14,Kavango East,212,Grade 12,20,29,13,16
719,2015,Orphans,14,Kavango East,212,Grade 12,19,41,24,17
720,2015,Orphans,14,Kavango East,212,Grade 12,18,43,14,29
721,2015,Orphans,14,Kavango East,212,Grade 12,25,1,1,0
722,2015,Orphans,14,Kavango East,211,Grade 11,25,4,3,1
723,2015,Orphans,14,Kavango East,401,Special Education Class,13,2,1,1
724,2015,Orphans,14,Kavango East,211,Grade 11,23,3,2,1
725,2015,Orphans,14,Kavango East,211,Grade 11,22,23,12,11
726,2015,Orphans,14,Kavango East,211,Grade 11,21,16,4,12
727,2015,Orphans,14,Kavango East,211,Grade 11,20,46,25,21
728,2015,Orphans,14,Kavango East,211,Grade 11,19,38,19,19
729,2015,Orphans,14,Kavango East,211,Grade 11,18,43,19,24
730,2015,Orphans,14,Kavango East,211,Grade 11,17,44,21,23
731,2015,Orphans,14,Kavango East,207,Grade  7,19,30,16,14
732,2015,Orphans,14,Kavango East,212,Grade 12,17,37,16,21
733,2015,Orphans,14,Kavango East,417,Special Grade  7,18,2,2,0
734,2015,Orphans,14,Kavango East,500,Handicapped,19,1,0,1
735,2015,Orphans,14,Kavango East,500,Handicapped,18,2,1,1
736,2015,Orphans,14,Kavango East,500,Handicapped,17,1,1,0
737,2015,Orphans,14,Kavango East,500,Handicapped,16,3,2,1
738,2015,Orphans,14,Kavango East,500,Handicapped,15,2,1,1
739,2015,Orphans,14,Kavango East,500,Handicapped,13,2,1,1
740,2015,Orphans,14,Kavango East,500,Handicapped,11,2,0,2
741,2015,Orphans,14,Kavango East,212,Grade 12,24,2,2,0
742,2015,Orphans,14,Kavango East,417,Special Grade  7,22,1,1,0
743,2015,Orphans,14,Kavango East,210,Grade 10,25,4,2,2
744,2015,Orphans,14,Kavango East,416,Special Grade  6,21,1,0,1
745,2015,Orphans,14,Kavango East,416,Special Grade  6,20,2,2,0
746,2015,Orphans,14,Kavango East,416,Special Grade  6,16,1,1,0
747,2015,Orphans,14,Kavango East,401,Special Education Class,21,1,1,0
748,2015,Orphans,14,Kavango East,401,Special Education Class,18,1,1,0
749,2015,Orphans,14,Kavango East,401,Special Education Class,17,4,3,1
750,2015,Orphans,14,Kavango East,401,Special Education Class,15,2,1,1
751,2015,Orphans,14,Kavango East,401,Special Education Class,14,2,1,1
752,2015,Orphans,14,Kavango East,417,Special Grade  7,24,1,1,0
753,2015,Orphans,14,Kavango East,208,Grade  8,19,89,51,38
754,2015,Orphans,14,Kavango East,211,Grade 11,16,14,7,7
755,2015,Orphans,14,Kavango East,209,Grade  9,16,156,64,92
756,2015,Orphans,14,Kavango East,209,Grade  9,15,128,64,64
757,2015,Orphans,14,Kavango East,209,Grade  9,14,21,5,16
758,2015,Orphans,14,Kavango East,209,Grade  9,13,1,0,1
759,2015,Orphans,14,Kavango East,208,Grade  8,23,4,3,1
760,2015,Orphans,14,Kavango East,208,Grade  8,22,2,1,1
761,2015,Orphans,14,Kavango East,209,Grade  9,18,145,63,82
762,2015,Orphans,14,Kavango East,208,Grade  8,20,47,34,13
763,2015,Orphans,14,Kavango East,209,Grade  9,19,98,56,42
764,2015,Orphans,14,Kavango East,208,Grade  8,18,160,83,77
765,2015,Orphans,14,Kavango East,208,Grade  8,17,193,107,86
766,2015,Orphans,14,Kavango East,208,Grade  8,16,221,109,112
767,2015,Orphans,14,Kavango East,208,Grade  8,15,203,80,123
768,2015,Orphans,14,Kavango East,208,Grade  8,14,143,61,82
769,2015,Orphans,14,Kavango East,208,Grade  8,13,28,9,19
770,2015,Orphans,14,Kavango East,207,Grade  7,23,1,0,1
771,2014,Orphans,14,Kavango East,100,Pre-Primary,6,108,52,56
772,2015,Orphans,14,Kavango East,208,Grade  8,21,21,9,12
773,2015,Orphans,14,Kavango East,210,Grade 10,15,16,7,9
774,2015,Orphans,14,Kavango East,210,Grade 10,24,4,3,1
775,2015,Orphans,14,Kavango East,210,Grade 10,23,14,4,10
776,2015,Orphans,14,Kavango East,210,Grade 10,22,26,17,9
777,2015,Orphans,14,Kavango East,210,Grade 10,21,36,19,17
778,2015,Orphans,14,Kavango East,210,Grade 10,20,71,47,24
779,2015,Orphans,14,Kavango East,210,Grade 10,19,96,56,40
780,2015,Orphans,14,Kavango East,210,Grade 10,18,95,51,44
781,2015,Orphans,14,Kavango East,209,Grade  9,17,163,81,82
782,2015,Orphans,14,Kavango East,210,Grade 10,16,90,42,48
783,2015,Orphans,14,Kavango East,207,Grade  7,20,18,15,3
784,2015,Orphans,14,Kavango East,210,Grade 10,14,9,4,5
785,2015,Orphans,14,Kavango East,210,Grade 10,13,1,0,1
786,2015,Orphans,14,Kavango East,209,Grade  9,25,2,2,0
787,2015,Orphans,14,Kavango East,209,Grade  9,24,1,0,1
788,2015,Orphans,14,Kavango East,209,Grade  9,23,14,10,4
789,2015,Orphans,14,Kavango East,209,Grade  9,22,26,16,10
790,2015,Orphans,14,Kavango East,209,Grade  9,21,60,41,19
791,2015,Orphans,14,Kavango East,209,Grade  9,20,91,48,43
792,2015,Orphans,14,Kavango East,210,Grade 10,17,121,62,59
793,2014,Orphans,14,Kavango East,210,Grade 10,17,99,51,48
794,2014,Orphans,14,Kavango East,209,Grade  9,20,107,65,42
795,2014,Orphans,14,Kavango East,209,Grade  9,21,78,41,37
796,2014,Orphans,14,Kavango East,209,Grade  9,22,28,17,11
797,2014,Orphans,14,Kavango East,209,Grade  9,23,4,2,2
798,2014,Orphans,14,Kavango East,209,Grade  9,24,3,3,0
799,2014,Orphans,14,Kavango East,209,Grade  9,25,2,2,0
800,2014,Orphans,14,Kavango East,210,Grade 10,14,1,0,1
801,2015,Orphans,14,Kavango East,100,Pre-Primary,5,17,9,8
802,2014,Orphans,14,Kavango East,210,Grade 10,16,108,48,60
803,2014,Orphans,14,Kavango East,209,Grade  9,17,145,69,76
804,2014,Orphans,14,Kavango East,210,Grade 10,18,93,47,46
805,2014,Orphans,14,Kavango East,210,Grade 10,19,109,55,54
806,2014,Orphans,14,Kavango East,210,Grade 10,20,73,43,30
807,2014,Orphans,14,Kavango East,210,Grade 10,21,32,23,9
808,2014,Orphans,14,Kavango East,210,Grade 10,22,14,9,5
809,2014,Orphans,14,Kavango East,210,Grade 10,23,8,3,5
810,2014,Orphans,14,Kavango East,210,Grade 10,24,2,1,1
811,2014,Orphans,14,Kavango East,210,Grade 10,15,20,5,15
812,2014,Orphans,14,Kavango East,208,Grade  8,21,28,20,8
813,2014,Orphans,14,Kavango East,208,Grade  8,12,1,1,0
814,2014,Orphans,14,Kavango East,208,Grade  8,13,18,4,14
815,2014,Orphans,14,Kavango East,208,Grade  8,14,112,46,66
816,2014,Orphans,14,Kavango East,208,Grade  8,15,207,93,114
817,2014,Orphans,14,Kavango East,208,Grade  8,16,189,70,119
818,2014,Orphans,14,Kavango East,208,Grade  8,17,227,109,118
819,2014,Orphans,14,Kavango East,208,Grade  8,18,154,86,68
820,2014,Orphans,14,Kavango East,209,Grade  9,19,141,67,74
821,2014,Orphans,14,Kavango East,208,Grade  8,20,74,45,29
822,2014,Orphans,14,Kavango East,209,Grade  9,18,160,84,76
823,2014,Orphans,14,Kavango East,208,Grade  8,22,4,2,2
824,2014,Orphans,14,Kavango East,208,Grade  8,23,2,1,1
825,2014,Orphans,14,Kavango East,208,Grade  8,25,1,1,0
826,2014,Orphans,14,Kavango East,209,Grade  9,13,3,0,3
