Contract,Client,DateOpen,Year,Month,Principal,IntratePr,IntPr,AdminFee,Stamps,Instalment,Total,DateFI,DateLI,Purpose,Period,CollectionMethod,LoanSizeCode,RepaymentCode,Paid,Balance,Status,Decision,Reason
10021,776,2024/01/28,2024,1,3300,0.28,924,0,18,4242.28,4242.28,2024/02/27,2024/02/27,Education,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9541,777,2024/01/03,2024,1,500,0.28,140,0,2,642.28,642.28,2024/02/02,2024/02/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9547,779,2024/01/28,2024,1,500,0.28,140,0,2,642.28,642.28,2024/02/27,2024/02/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9699,780,2024/01/28,2024,1,900,0.28,252,0,6,1158.28,1158.28,2024/02/27,2024/02/27,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9672,781,2024/01/28,2024,1,800,0.28,224,0,6,1030.28,1030.28,2024/02/27,2024/02/27,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9960,782,2024/01/20,2024,1,2800,0.28,784,0,18,3602.28,3602.28,2024/02/19,2024/02/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9892,784,2024/01/28,2024,1,2300,0.28,644,0,12,2956.28,2956.28,2024/02/27,2024/02/27,Education,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9423,785,2024/02/12,2024,2,1000,0.225,225,0,6,1231,1231,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1231,62,Paid,Approved,Qualified
9426,786,2024/02/12,2024,2,1000,0.225,225,0,6,2231,2231,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,2231,59,Paid,Approved,Qualified
9428,787,2024/02/12,2024,2,1000,0.225,225,0,6,1246.4,1246.4,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1246.4,57,Paid,Approved,Qualified
9429,790,2024/02/12,2024,2,1000,0.225,225,0,6,1246.4,1246.4,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1246.4,45,Paid,Approved,Qualified
9422,791,2024/02/12,2024,2,1000,0.225,225,0,6,1231,1231,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1231,63,Paid,Approved,Qualified
10072,794,2024/02/29,2024,2,4800,0.28,1344,0,0,6144.28,6144.28,2024/03/30,2024/03/30,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9967,796,2024/02/18,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/19,2024/03/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9526,797,2024/02/02,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/03,2024/03/03,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10022,798,2024/02/18,2024,2,3300,0.28,924,0,18,4242.28,4242.28,2024/03/19,2024/03/19,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9748,800,2024/02/18,2024,2,1300,0.28,364,0,6,1670.28,1670.28,2024/03/19,2024/03/19,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
10048,801,2024/02/04,2024,2,4300,0.28,1204,0,0,5504.28,5504.28,2024/03/05,2024/03/05,Consumption,1,Cash Collection,B,A,5504.28,0,Paid,Approved,Qualified
9896,805,2024/03/01,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9901,806,2024/03/30,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10125,807,2024/03/02,2024,3,5800,0.28,1624,0,0,7424.28,7424.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9825,809,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9827,810,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9627,811,2024/03/01,2024,3,600,0.28,168,0,0,768.28,768.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,A,A,768.28,0,Paid,Approved,Qualified
10128,813,2024/03/30,2024,3,5800,0.28,1624,0,0,7424.28,7424.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9972,815,2024/03/15,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/14,2024/04/14,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9824,816,2024/03/29,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/28,2024/04/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9828,817,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10024,818,2024/03/21,2024,3,3300,0.28,924,0,18,4242.28,4242.28,2024/04/20,2024/04/20,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9902,820,2024/03/30,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10026,821,2024/03/30,2024,3,3300,0.28,924,0,18,4242.28,4242.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
10096,822,2024/03/30,2024,3,5300,0.28,1484,0,0,6784.28,6784.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,C,B,6784.28,0,Paid,Approved,Qualified
9566,823,2024/03/30,2024,3,500,0.28,140,0,2,642.28,642.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9734,824,2024/03/30,2024,3,1100,0.28,308,0,6,1414.28,1414.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
9677,825,2024/03/02,2024,3,800,0.28,224,0,6,1030.28,1030.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9826,827,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9831,829,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9742,833,2024/03/30,2024,3,1200,0.28,336,0,6,1542.28,1542.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,1542.28,0,Paid,Approved,Qualified
9701,834,2024/03/30,2024,3,900,0.28,252,0,6,1158.28,1158.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9906,836,2024/04/27,2024,4,2300,0.28,644,0,12,2956.28,2956.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9904,838,2024/04/26,2024,4,2300,0.28,644,0,12,2956.28,2956.28,2024/05/26,2024/05/26,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10044,840,2024/04/27,2024,4,3800,0.28,1064,0,0,4864.28,4864.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,4864.28,0,Paid,Approved,Qualified
9556,842,2024/04/19,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10027,843,2024/04/19,2024,4,3300,0.28,924,0,18,4242.28,4242.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9837,844,2024/04/27,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9737,845,2024/04/27,2024,4,1100,0.28,308,0,6,1414.28,1414.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
9558,846,2024/04/27,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9983,847,2024/04/19,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10078,848,2024/04/27,2024,4,4800,0.28,1344,0,0,6144.28,6144.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9981,849,2024/04/18,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/18,2024/05/18,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9553,850,2024/04/02,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9559,851,2024/04/27,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9703,852,2024/04/27,2024,4,900,0.28,252,0,6,1158.28,1158.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9687,853,2024/04/27,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9980,854,2024/04/17,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/17,2024/05/17,Clothing,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9982,855,2024/04/19,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9905,856,2024/04/27,2024,4,2300,0.28,644,0,12,2956.28,2956.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10081,858,2024/05/29,2024,5,4800,0.28,1344,0,0,6144.28,6144.28,2024/06/28,2024/06/28,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9989,859,2024/05/18,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/17,2024/06/17,Business,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9911,860,2024/05/31,2024,5,2300,0.28,644,0,12,2956.28,2956.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9530,861,2024/05/02,2024,5,500,0.28,140,0,2,642.28,642.28,2024/06/01,2024/06/01,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10029,862,2024/05/18,2024,5,3300,0.28,924,0,18,4242.28,4242.28,2024/06/17,2024/06/17,Business,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
10049,863,2024/05/04,2024,5,4300,0.28,1204,0,0,5504.28,5504.28,2024/06/03,2024/06/03,Business,1,Cash Collection,B,A,5504.28,0,Paid,Approved,Qualified
9692,864,2024/05/31,2024,5,800,0.28,224,0,6,1030.28,1030.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9994,865,2024/06/13,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/13,2024/07/13,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9851,866,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10031,867,2024/06/19,2024,6,3300,0.28,924,0,18,4242.28,4242.28,2024/07/19,2024/07/19,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9854,868,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10035,869,2024/07/26,2024,7,3400,0.28,952,0,0,4352.28,4352.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,4352.28,0,Paid,Approved,Qualified
9509,870,2024/07/18,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/17,2024/08/17,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10001,873,2024/07/18,2024,7,2900,0.28,812,0,18,3730.28,3730.28,2024/08/17,2024/08/17,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9511,874,2024/07/26,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9921,877,2024/07/18,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/17,2024/08/17,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9708,879,2024/07/30,2024,7,900,0.28,252,0,6,1158.28,1158.28,2024/08/29,2024/08/29,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
10052,880,2024/07/26,2024,7,4400,0.28,1232,0,0,5632.28,5632.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9510,882,2024/07/19,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/18,2024/08/18,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9919,884,2024/07/17,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/16,2024/08/16,Education,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10002,886,2024/07/26,2024,7,2900,0.28,812,0,18,3730.28,3730.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9762,888,2024/07/30,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/29,2024/08/29,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9761,889,2024/07/30,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/29,2024/08/29,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9506,890,2024/07/01,2024,7,500,0.28,140,0,2,642.28,642.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9512,892,2024/07/26,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9760,895,2024/07/30,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/29,2024/08/29,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9599,908,2024/07/26,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9576,909,2024/07/26,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9920,3,2024/07/18,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/17,2024/08/17,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9858,9,2024/07/26,2024,7,1900,0.28,532,0,12,2444.28,2444.28,2024/08/25,2024/08/25,Education,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
9927,25,2024/08/16,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/15,2024/09/15,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10003,31,2024/08/16,2024,8,2900,0.28,812,0,18,3730.28,3730.28,2024/09/15,2024/09/15,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9602,32,2024/08/16,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/15,2024/09/15,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10047,35,2024/08/02,2024,8,3900,0.28,1092,0,0,4992.28,4992.28,2024/09/01,2024/09/01,Consumption,1,Cash Collection,B,A,4992.28,0,Paid,Approved,Qualified
9604,37,2024/08/28,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/27,2024/09/27,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9581,46,2024/08/29,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/28,2024/09/28,Business,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9932,49,2024/09/11,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/11,2024/10/11,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10005,57,2024/09/17,2024,9,2900,0.28,812,0,18,3730.28,3730.28,2024/10/17,2024/10/17,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9774,66,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
10013,76,2024/10/27,2024,10,3100,0.28,868,0,12,3980.28,3980.28,2024/11/26,2024/11/26,Clothing,1,Cash Collection,B,A,3980.28,0,Paid,Approved,Qualified
10090,77,2024/10/28,2024,10,5100,0.28,1428,0,0,6528.28,6528.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
10012,78,2024/10/20,2024,10,3100,0.28,868,0,2,3970.28,3970.28,2024/11/19,2024/11/19,Clothing,1,Cash Collection,B,A,3970.28,0,Paid,Approved,Qualified
10110,85,2024/10/20,2024,10,5600,0.28,1568,0,2,7170.28,7170.28,2024/11/19,2024/11/19,Consumption,1,Cash Collection,C,B,7170.28,0,Paid,Approved,Qualified
9726,93,2024/10/28,2024,10,1000,0.28,280,0,6,1286.28,1286.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,1286.28,0,Paid,Approved,Qualified
9714,107,2024/10/28,2024,10,900,0.28,252,0,2,1154.28,1154.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,A,A,1154.28,0,Paid,Approved,Qualified
10088,110,2024/10/03,2024,10,5100,0.28,1428,0,0,6528.28,6528.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
10089,117,2024/10/21,2024,10,5100,0.28,1428,0,2,6530.28,6530.28,2024/11/20,2024/11/20,Consumption,1,Cash Collection,C,B,6530.28,0,Paid,Approved,Qualified
9778,121,2024/10/03,2024,10,1600,0.28,448,0,18,2066.28,2066.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,B,A,2066.28,0,Paid,Approved,Qualified
10014,122,2024/10/28,2024,10,3100,0.28,868,0,2,3970.28,3970.28,2024/11/27,2024/11/27,Clothing,1,Cash Collection,B,A,3970.28,0,Paid,Approved,Qualified
10108,124,2024/10/03,2024,10,5600,0.28,1568,0,2,7170.28,7170.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,C,B,7170.28,0,Paid,Approved,Qualified
9646,138,2024/10/28,2024,10,600,0.28,168,0,6,774.28,774.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9874,147,2024/10/03,2024,10,2100,0.28,588,0,6,2694.28,2694.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,B,A,2694.28,0,Paid,Approved,Qualified
9645,154,2024/10/20,2024,10,600,0.28,168,0,18,786.28,786.28,2024/11/19,2024/11/19,Consumption,1,Cash Collection,A,A,786.28,0,Paid,Approved,Qualified
10113,157,2024/10/28,2024,10,5600,0.28,1568,0,12,7180.28,7180.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,C,B,7180.28,0,Paid,Approved,Qualified
10063,159,2024/11/29,2024,11,4600,0.28,1288,0,0,5888.28,5888.28,2024/12/29,2024/12/29,Business,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9727,164,2024/11/18,2024,11,1000,0.28,280,0,18,1298.28,1298.28,2024/12/18,2024/12/18,Consumption,1,Cash Collection,B,A,1298.28,0,Paid,Approved,Qualified
9619,170,2024/11/23,2024,11,500,0.28,140,0,2,642.28,642.28,2024/12/23,2024/12/23,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9791,173,2024/11/02,2024,11,1600,0.28,448,0,2,2050.28,2050.28,2024/12/02,2024/12/02,Consumption,1,Cash Collection,B,A,2050.28,0,Paid,Approved,Qualified
9792,184,2024/11/18,2024,11,1600,0.28,448,0,6,2054.28,2054.28,2024/12/18,2024/12/18,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9880,209,2024/11/04,2024,11,2100,0.28,588,0,2,2690.28,2690.28,2024/12/04,2024/12/04,Consumption,1,Cash Collection,B,A,2690.28,0,Paid,Approved,Qualified
10118,217,2024/12/01,2024,12,5600,0.28,1568,0,0,7168.28,7168.28,2024/12/31,2024/12/31,Consumption,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
9950,257,2024/12/14,2024,12,2600,0.28,728,0,18,3346.28,3346.28,2025/01/13,2025/01/13,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
10017,259,2024/12/20,2024,12,3100,0.28,868,0,18,3986.28,3986.28,2025/01/19,2025/01/19,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
9650,282,2024/12/01,2024,12,600,0.28,168,0,6,774.28,774.28,2024/12/31,2024/12/31,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9802,289,2024/12/29,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9806,304,2024/12/29,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
6002,41,2023/01/03,2023,1,3000,0.28,840,0,12,3852.28,3852.28,2023/02/02,2023/02/02,Business,1,Cash Collection,B,A,3852.28,0,Paid,Approved,Qualified
6024,94,2023/01/18,2023,1,750,0.28,210,0,2,962.28,962.28,2023/02/17,2023/02/17,Consumption,1,Cash Collection,A,A,962.28,0,Paid,Approved,Qualified
6018,114,2023/01/11,2023,1,7000,0.28,1960,0,0,8960.28,8960.28,2023/02/10,2023/02/10,Consumption,1,Cash Collection,C,B,8960.28,0,Paid,Approved,Qualified
6034,229,2023/01/21,2023,1,5500,0.28,1540,0,0,7040.28,7040.28,2023/02/20,2023/02/20,Consumption,1,Cash Collection,C,B,7040.28,0,Paid,Approved,Qualified
6041,245,2023/01/27,2023,1,6500,0.28,1820,0,0,8320.28,8320.28,2023/02/26,2023/02/26,Consumption,1,Cash Collection,C,B,8320.28,0,Paid,Approved,Qualified
6014,271,2023/01/04,2023,1,3500,0.28,980,0,18,4498.28,4498.28,2023/02/03,2023/02/03,Consumption,1,Cash Collection,B,A,4498.28,0,Paid,Approved,Qualified
6056,287,2023/01/28,2023,1,4500,0.28,1260,0,0,5760.28,5760.28,2023/02/27,2023/02/27,Education,1,Cash Collection,B,A,5760.28,0,Paid,Approved,Qualified
6029,323,2023/01/20,2023,1,4000,0.28,1120,0,18,5138.28,5138.28,2023/02/19,2023/02/19,Consumption,1,Cash Collection,B,A,5138.28,0,Paid,Approved,Qualified
6046,483,2023/01/28,2023,1,5500,0.28,1540,0,0,7040.28,7040.28,2023/02/27,2023/02/27,Consumption,1,Cash Collection,C,B,7040.28,0,Paid,Approved,Qualified
6015,496,2023/01/04,2023,1,2500,0.28,700,0,12,3212.28,3212.28,2023/02/03,2023/02/03,Consumption,1,Cash Collection,B,A,3212.28,0,Paid,Approved,Qualified
6006,563,2023/01/03,2023,1,1700,0.28,476,0,6,2182.28,2182.28,2023/02/02,2023/02/02,Consumption,1,Cash Collection,B,A,2182.28,0,Paid,Approved,Qualified
6022,569,2023/01/14,2023,1,700,0.28,196,0,2,898.28,898.28,2023/02/13,2023/02/13,Consumption,1,Cash Collection,A,A,898.28,0,Paid,Approved,Qualified
6007,585,2023/01/03,2023,1,1500,0.28,420,0,6,1926.28,1926.28,2023/02/02,2023/02/02,Consumption,1,Cash Collection,B,A,1926.28,0,Paid,Approved,Qualified
6021,593,2023/01/13,2023,1,1200,0.28,336,0,2,1538.28,1538.28,2023/02/12,2023/02/12,Consumption,1,Cash Collection,B,A,1538.28,0,Paid,Approved,Qualified
6032,690,2023/01/20,2023,1,3500,0.28,980,0,18,4498.28,4498.28,2023/02/19,2023/02/19,Consumption,1,Cash Collection,B,A,4498.28,0,Paid,Approved,Qualified
6005,694,2023/01/03,2023,1,5500,0.28,1540,0,0,7040.28,7040.28,2023/02/02,2023/02/02,Business,1,Cash Collection,C,B,7040.28,0,Paid,Approved,Qualified
6004,700,2023/01/03,2023,1,2000,0.28,560,0,6,2566.28,2566.28,2023/02/02,2023/02/02,Business,1,Cash Collection,B,A,2566.28,0,Paid,Approved,Qualified
6010,711,2023/01/03,2023,1,1000,0.28,280,0,2,1282.28,1282.28,2023/02/02,2023/02/02,Consumption,1,Cash Collection,A,A,1282.28,0,Paid,Approved,Qualified
6026,722,2023/01/19,2023,1,3500,0.28,980,0,18,4498.28,4498.28,2023/02/18,2023/02/18,Consumption,1,Cash Collection,B,A,4498.28,0,Paid,Approved,Qualified
6063,757,2023/01/28,2023,1,3000,0.28,840,0,12,3852.28,3852.28,2023/02/27,2023/02/27,Consumption,1,Cash Collection,B,A,3852.28,0,Paid,Approved,Qualified
6012,759,2023/01/03,2023,1,3500,0.28,980,0,18,4498.28,4498.28,2023/02/02,2023/02/02,Consumption,1,Cash Collection,B,A,4498.28,0,Paid,Approved,Qualified
6000,773,2023/01/03,2023,1,1500,0.28,420,0,6,1926.28,1926.28,2023/02/02,2023/02/02,Business,1,Cash Collection,B,A,1926.28,0,Paid,Approved,Qualified
6019,778,2023/01/11,2023,1,1600,0.28,448,0,6,2054.28,2054.28,2023/02/10,2023/02/10,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
6023,783,2023/01/17,2023,1,2500,0.28,700,0,12,3212.28,3212.28,2023/02/16,2023/02/16,Consumption,1,Cash Collection,B,A,3212.28,0,Paid,Approved,Qualified
6051,799,2023/01/28,2023,1,6000,0.28,1680,0,0,7680.28,7680.28,2023/02/27,2023/02/27,Education,1,Cash Collection,C,B,7680.28,0,Paid,Approved,Qualified
